-52.5,-250,0.385998805829
-42.5,-250,0.386327603903
-32.5,-250,0.381819432346
-22.5,-250,0.397576977816
-12.5,-250,0.398266049829
-2.5,-250,0.396162210522
7.5,-250,0.397053397745
17.5,-250,0.396038361699
27.5,-250,0.386633959742
37.5,-250,0.380034929811
47.5,-250,0.378349897678
57.5,-250,0.37771232694
67.5,-250,0.365730144986
77.5,-250,0.368301999374
87.5,-250,0.381646058319
97.5,-250,0.374728601893
107.5,-250,0.366220386226
117.5,-250,0.351410158825
127.5,-250,0.355346606655
137.5,-250,0.323317934383
147.5,-250,0.356710485905
157.5,-250,0.328605660562
167.5,-250,0.226928052986
177.5,-250,0.0927261364761
187.5,-250,0.241506931293
197.5,-250,0.0
207.5,-250,0.0
217.5,-250,0.0
227.5,-250,0
237.5,-250,0
247.5,-250,0
257.5,-250,0
-52.5,-240,0.346270943247
-42.5,-240,0.370881612268
-32.5,-240,0.38998451897
-22.5,-240,0.405309241658
-12.5,-240,0.399782055378
-2.5,-240,0.401289492644
7.5,-240,0.406902090087
17.5,-240,0.394486936368
27.5,-240,0.388599834418
37.5,-240,0.37871398997
47.5,-240,0.376808039127
57.5,-240,0.388667867863
67.5,-240,0.380962438279
77.5,-240,0.368604548431
87.5,-240,0.393049608552
97.5,-240,0.369745138308
107.5,-240,0.380105666485
117.5,-240,0.361812866636
127.5,-240,0.355172266764
137.5,-240,0.325312552189
147.5,-240,0.32732186144
157.5,-240,0.366819403208
167.5,-240,0.364034310086
177.5,-240,0.332023540028
187.5,-240,0.222915687492
197.5,-240,0.22891444475
207.5,-240,0.256399778082
217.5,-240,0.158731370771
227.5,-240,0.30838778222
237.5,-240,0.0
247.5,-240,0
257.5,-240,0
-52.5,-230,0.341793221504
-42.5,-230,0.374816317087
-32.5,-230,0.391128514751
-22.5,-230,0.399544273737
-12.5,-230,0.399708905051
-2.5,-230,0.398644663445
7.5,-230,0.397846012722
17.5,-230,0.397044606733
27.5,-230,0.384826685464
37.5,-230,0.37573877045
47.5,-230,0.383995168701
57.5,-230,0.382964219349
67.5,-230,0.396786870399
77.5,-230,0.383082515077
87.5,-230,0.391640839113
97.5,-230,0.374284522279
107.5,-230,0.376628371374
117.5,-230,0.341917858557
127.5,-230,0.337479287526
137.5,-230,0.338676634989
147.5,-230,0.339324297918
157.5,-230,0.354861447665
167.5,-230,0.360417817392
177.5,-230,0.363841486759
187.5,-230,0.313123967913
197.5,-230,0.243174061016
207.5,-230,0.244282394447
217.5,-230,0.207769336801
227.5,-230,0.402527846027
237.5,-230,0.501035037598
247.5,-230,1.0
257.5,-230,1.0
-52.5,-220,0.337833027526
-42.5,-220,0.375384074979
-32.5,-220,0.395984539026
-22.5,-220,0.400141815502
-12.5,-220,0.404300604409
-2.5,-220,0.398287472629
7.5,-220,0.393319857526
17.5,-220,0.392590444367
27.5,-220,0.376283459792
37.5,-220,0.367581048197
47.5,-220,0.379606425504
57.5,-220,0.387058280674
67.5,-220,0.40300294441
77.5,-220,0.406113943829
87.5,-220,0.420723812021
97.5,-220,0.373353737847
107.5,-220,0.363298768527
117.5,-220,0.35629979863
127.5,-220,0.341349751884
137.5,-220,0.343881724211
147.5,-220,0.33951295841
157.5,-220,0.354805703045
167.5,-220,0.361916111029
177.5,-220,0.346431474656
187.5,-220,0.347701573057
197.5,-220,0.284314456702
207.5,-220,0.247248703504
217.5,-220,0.220010632035
227.5,-220,0.320113709428
237.5,-220,0.679022948645
247.5,-220,1.0
257.5,-220,1.0
-52.5,-210,0.430991240587
-42.5,-210,0.332187748747
-32.5,-210,0.353805290963
-22.5,-210,0.381215792613
-12.5,-210,0.414916694133
-2.5,-210,0.406912334333
7.5,-210,0.399935392777
17.5,-210,0.361590751343
27.5,-210,0.365086098811
37.5,-210,0.346565318288
47.5,-210,0.371402258795
57.5,-210,0.397008528384
67.5,-210,0.428458483469
77.5,-210,0.430404629452
87.5,-210,0.433570721849
97.5,-210,0.389204791264
107.5,-210,0.361708448138
117.5,-210,0.352499341436
127.5,-210,0.331735451174
137.5,-210,0.331782715313
147.5,-210,0.346966909165
157.5,-210,0.356713738184
167.5,-210,0.359033330327
177.5,-210,0.344034967381
187.5,-210,0.341843826674
197.5,-210,0.314170778579
207.5,-210,0.291881438219
217.5,-210,0.28321739054
227.5,-210,0.307826344515
237.5,-210,0.516385864711
247.5,-210,0.635215629208
257.5,-210,0.567257212934
-52.5,-200,0.485728184771
-42.5,-200,0.359616672464
-32.5,-200,0.391832610926
-22.5,-200,0.375250648621
-12.5,-200,0.401336174277
-2.5,-200,0.3789551676
7.5,-200,0.380796659706
17.5,-200,0.365691539872
27.5,-200,0.35097672626
