-52.5,-250,1.0
-42.5,-250,0.580066534893
-32.5,-250,0.494303458594
-22.5,-250,0.369568759426
-12.5,-250,0.36971340196
-2.5,-250,0.348683498715
7.5,-250,0.330902318818
17.5,-250,0.30302407707
27.5,-250,0.361467367294
37.5,-250,0.437050346266
47.5,-250,0.416947928212
57.5,-250,0.460046929409
67.5,-250,0.411054082897
77.5,-250,0.381823768572
87.5,-250,0.339429368108
97.5,-250,0.441557861463
107.5,-250,0.519191042217
117.5,-250,1.0
127.5,-250,1.0
137.5,-250,1.0
147.5,-250,1.0
157.5,-250,0
167.5,-250,0
177.5,-250,0
187.5,-250,0
197.5,-250,0
207.5,-250,0
217.5,-250,0
227.5,-250,0
237.5,-250,0
247.5,-250,0
257.5,-250,0
-52.5,-240,1.0
-42.5,-240,0.294701972074
-32.5,-240,0.428366686943
-22.5,-240,0.369107387128
-12.5,-240,0.357764636881
-2.5,-240,0.366325627398
7.5,-240,0.332133000639
17.5,-240,0.343078919167
27.5,-240,0.360306274179
37.5,-240,0.396783227614
47.5,-240,0.423579968184
57.5,-240,0.439615073461
67.5,-240,0.376914990273
77.5,-240,0.303868819238
87.5,-240,0.282253446769
97.5,-240,0.318863677531
107.5,-240,0.327371837557
117.5,-240,0.50977591942
127.5,-240,0.502300699528
137.5,-240,0.386506620411
147.5,-240,0.485920820352
157.5,-240,0.0
167.5,-240,0
177.5,-240,0
187.5,-240,0
197.5,-240,0
207.5,-240,0
217.5,-240,0
227.5,-240,0
237.5,-240,0
247.5,-240,0
257.5,-240,0
-52.5,-230,0
-42.5,-230,0.21025189342
-32.5,-230,0.395284084247
-22.5,-230,0.344374094309
-12.5,-230,0.341517965175
-2.5,-230,0.294349807505
7.5,-230,0.347348273608
17.5,-230,0.355118440439
27.5,-230,0.320334834588
37.5,-230,0.395437035073
47.5,-230,0.394891515339
57.5,-230,0.350385513776
67.5,-230,0.393001761253
77.5,-230,0.293647329967
87.5,-230,0.29787425025
97.5,-230,0.296631121443
107.5,-230,0.309013005323
117.5,-230,0.357897425401
127.5,-230,0.484369678056
137.5,-230,0.532926028368
147.5,-230,0.673200072927
157.5,-230,0.310756259315
167.5,-230,0.0
177.5,-230,0
187.5,-230,0
197.5,-230,0
207.5,-230,0
217.5,-230,0
227.5,-230,0
237.5,-230,0
247.5,-230,0
257.5,-230,0
-52.5,-220,0
-42.5,-220,0.148076863227
-32.5,-220,0.313178140703
-22.5,-220,0.280964738572
-12.5,-220,0.312653987056
-2.5,-220,0.331372324648
7.5,-220,0.315279077064
17.5,-220,0.326262054194
27.5,-220,0.344970550989
37.5,-220,0.337624177748
47.5,-220,0.365243195213
57.5,-220,0.34794562468
67.5,-220,0.325382543661
77.5,-220,0.281295604304
87.5,-220,0.272833478302
97.5,-220,0.273886167226
107.5,-220,0.32604029608
117.5,-220,0.367275626555
127.5,-220,0.413826374003
137.5,-220,0.361901015486
147.5,-220,0.435419811205
157.5,-220,0.367123759233
167.5,-220,0.250705726739
177.5,-220,0.490688062259
187.5,-220,0
197.5,-220,0
207.5,-220,0
217.5,-220,0
227.5,-220,0
237.5,-220,0
247.5,-220,0
257.5,-220,0
-52.5,-210,0
-42.5,-210,0.15530003833
-32.5,-210,0.143305634622
-22.5,-210,0.237745076001
-12.5,-210,0.277513040329
-2.5,-210,0.290301321028
7.5,-210,0.281875374354
17.5,-210,0.309786309023
27.5,-210,0.362810687281
37.5,-210,0.334909705446
47.5,-210,0.378948360921
57.5,-210,0.355244890006
67.5,-210,0.312379783679
77.5,-210,0.274695411487
87.5,-210,0.289647980181
97.5,-210,0.301269442998
107.5,-210,0.288851310649
117.5,-210,0.35718971579
127.5,-210,0.414856777697
137.5,-210,0.391970349719
147.5,-210,0.40539314229
157.5,-210,0.396706684513
167.5,-210,0.420355925047
177.5,-210,0.21352503249
187.5,-210,0.331665332061
197.5,-210,0
207.5,-210,0
217.5,-210,0
227.5,-210,0
237.5,-210,0
247.5,-210,0
257.5,-210,0
-52.5,-200,0.669858663496
-42.5,-200,0.192362070247
-32.5,-200,0.275747489883
-22.5,-200,0.269239107597
-12.5,-200,0.249839558771
-2.5,-200,0.306205306203
7.5,-200,0.31350540123
17.5,-200,0.351088050645
27.5,-200,0.41285552037
37.5,-200,0.33641786237
47.5,-200,0.375450816955
57.5,-200,0.302392197787
67.5,-200,0.281303305415
77.5,-200,0.234656681058
87.5,-200,0.255183365225
97.5,-200,0.294907006853
107.5,-200,0.329919976056
117.5,-200,0.359385450722
127.5,-200,0.391274242628
137.5,-200,0.403845523951
147.5,-200,0.40158737033
157.5,-200,0.349250426055
167.5,-200,0.349418712118
177.5,-200,0.326281317629
187.5,-200,0.30126042657
197.5,-200,0.195048442511
207.5,-200,0.0
217.5,-200,0
227.5,-200,0
237.5,-200,0
247.5,-200,0
257.5,-200,0
-52.5,-190,0.540750551615
-42.5,-190,0.26994266375
-32.5,-190,0.292956528215
-22.5,-190,0.269599098249
-12.5,-190,0.319390352152
-2.5,-190,0.344022251465
7.5,-190,0.332361202384
17.5,-190,0.353846864934
27.5,-190,0.388951046566
37.5,-190,0.38618890502
47.5,-190,0.392907652677
57.5,-190,0.325964028016
67.5,-190,0.250682412215
77.5,-190,0.290417770099
87.5,-190,0.263036584775
97.5,-190,0.328489106603
107.5,-190,0.339196324978
117.5,-190,0.401527601187
127.5,-190,0.386403258636
137.5,-190,0.374604770279
147.5,-190,0.372327541405
157.5,-190,0.36324512384
167.5,-190,0.32652792547
177.5,-190,0.277323863492
187.5,-190,0.256635952023
