-52.5,-250,0.347896113924
-42.5,-250,0.372945134849
-32.5,-250,0.376345673897
-22.5,-250,0.373636661954
-12.5,-250,0.376371575938
-2.5,-250,0.37098486143
7.5,-250,0.366922443661
17.5,-250,0.358437433697
27.5,-250,0.353913031402
37.5,-250,0.369779300719
47.5,-250,0.372279715788
57.5,-250,0.395583273479
67.5,-250,0.407605230667
77.5,-250,0.397701065857
87.5,-250,0.377810302368
97.5,-250,0.373887317665
107.5,-250,0.354834102523
117.5,-250,0.3406705666
127.5,-250,0.306376751089
137.5,-250,0.319790890791
147.5,-250,0.273424069267
157.5,-250,0.276653708036
167.5,-250,0.400194776272
177.5,-250,0.425596683097
187.5,-250,0.534471562098
197.5,-250,0.482087745589
207.5,-250,0.0
217.5,-250,0
227.5,-250,0
237.5,-250,0
247.5,-250,0
257.5,-250,0
-52.5,-240,0.34363382836
-42.5,-240,0.373909561054
-32.5,-240,0.379856772274
-22.5,-240,0.376171629666
-12.5,-240,0.376585794693
-2.5,-240,0.381764231209
7.5,-240,0.37448604573
17.5,-240,0.366389010882
27.5,-240,0.367442079296
37.5,-240,0.375630278099
47.5,-240,0.372566635157
57.5,-240,0.400659404535
67.5,-240,0.415718819891
77.5,-240,0.406267834783
87.5,-240,0.36549438111
97.5,-240,0.366658458239
107.5,-240,0.348360969039
117.5,-240,0.344686417247
127.5,-240,0.336489549776
137.5,-240,0.318332562115
147.5,-240,0.320251581473
157.5,-240,0.321721812892
167.5,-240,0.309245955744
177.5,-240,0.310899141455
187.5,-240,0.357654715433
197.5,-240,0.388780306584
207.5,-240,0.419104445304
217.5,-240,0.507322068024
227.5,-240,0.524230271603
237.5,-240,1.0
247.5,-240,0
257.5,-240,0
-52.5,-230,0.337551966745
-42.5,-230,0.361450602541
-32.5,-230,0.367698430195
-22.5,-230,0.387054644446
-12.5,-230,0.389460929925
-2.5,-230,0.382831750655
7.5,-230,0.380351720648
17.5,-230,0.377174569176
27.5,-230,0.367017433264
37.5,-230,0.374038514106
47.5,-230,0.39613516627
57.5,-230,0.406347230229
67.5,-230,0.409028714244
77.5,-230,0.389645002297
87.5,-230,0.38887585224
97.5,-230,0.372037052642
107.5,-230,0.347825033847
117.5,-230,0.351704765146
127.5,-230,0.341432136499
137.5,-230,0.323023526649
147.5,-230,0.325391076239
157.5,-230,0.318792751908
167.5,-230,0.309026097387
177.5,-230,0.318958243308
187.5,-230,0.292075939265
197.5,-230,0.297570616648
207.5,-230,0.30629712826
217.5,-230,0.242254020273
227.5,-230,0.283056232981
237.5,-230,0.180736274804
247.5,-230,0.0
257.5,-230,0.0
-52.5,-220,0.318450663575
-42.5,-220,0.362828602882
-32.5,-220,0.373664792047
-22.5,-220,0.391551548008
-12.5,-220,0.388445623606
-2.5,-220,0.388129648909
7.5,-220,0.386304590743
17.5,-220,0.380811096641
27.5,-220,0.373823185962
37.5,-220,0.369554067761
47.5,-220,0.403016286132
57.5,-220,0.406392831458
67.5,-220,0.417167402857
77.5,-220,0.409198107078
87.5,-220,0.392970937945
97.5,-220,0.359311500993
107.5,-220,0.351804849611
117.5,-220,0.348319498765
127.5,-220,0.335920854809
137.5,-220,0.339295602139
147.5,-220,0.336922226966
157.5,-220,0.341232727704
167.5,-220,0.335214467322
177.5,-220,0.312588244405
187.5,-220,0.32791707509
197.5,-220,0.302431314593
207.5,-220,0.310515512718
217.5,-220,0.327590637813
227.5,-220,0.253314037681
237.5,-220,0.152185304836
247.5,-220,0.13242730244
257.5,-220,0.0
-52.5,-210,0.262067174452
-42.5,-210,0.304692320741
-32.5,-210,0.392223545128
-22.5,-210,0.400311317232
-12.5,-210,0.404597935851
-2.5,-210,0.41958279349
7.5,-210,0.397893471817
17.5,-210,0.384803237557
27.5,-210,0.371435529009
37.5,-210,0.378116126736
47.5,-210,0.39656831877
57.5,-210,0.436252283078
67.5,-210,0.417439624937
77.5,-210,0.417942988744
87.5,-210,0.382905866474
97.5,-210,0.357405385718
107.5,-210,0.358177098717
117.5,-210,0.357037489751
127.5,-210,0.347278919578
137.5,-210,0.348789831407
147.5,-210,0.34353207771
157.5,-210,0.334230405353
167.5,-210,0.337471965648
177.5,-210,0.327443132607
187.5,-210,0.315955937008
197.5,-210,0.311201317088
207.5,-210,0.297309147235
217.5,-210,0.29713033847
227.5,-210,0.281662901734
237.5,-210,0.2066363301
247.5,-210,0.166094524196
257.5,-210,0.0
-52.5,-200,0.339470729755
-42.5,-200,0.330655906339
-32.5,-200,0.36500558051
-22.5,-200,0.387480205387
-12.5,-200,0.407899974445
-2.5,-200,0.406021074304
7.5,-200,0.410961690327
17.5,-200,0.391749315461
27.5,-200,0.375708429868
37.5,-200,0.370842935867
47.5,-200,0.374883994052
57.5,-200,0.402574259558
67.5,-200,0.410902541091
77.5,-200,0.407668030519
87.5,-200,0.392451414611
97.5,-200,0.386201090774
107.5,-200,0.37136051639
117.5,-200,0.360586920411
127.5,-200,0.354838219594
137.5,-200,0.351481181053
147.5,-200,0.354695395526
157.5,-200,0.347720282576
167.5,-200,0.344086480351
177.5,-200,0.338180357467
187.5,-200,0.335696712899
197.5,-200,0.319490945921
207.5,-200,0.319863508859
217.5,-200,0.339731436156
227.5,-200,0.279345312091
237.5,-200,0.163558741993
247.5,-200,0.15821122371
257.5,-200,0.0538934600271
-52.5,-190,0.416501583077
-42.5,-190,0.357079949109
-32.5,-190,0.35492586445
-22.5,-190,0.3838332174
-12.5,-190,0.407838658052
-2.5,-190,0.405692379692
7.5,-190,0.416631431516
17.5,-190,0.402284503308
